id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Без категории,fold
4198286,5,огромное спасибо. все четко. предварительно перезвонили и мастер пришел в назначенное время,0,0,1,0,0,0,1
4198232,5,"добрый вечер ! это как нет расчетов , мне выставляют счета с этого приложения и я их оплачиваю",0,0,0,0,0,1,0
4198125,5,"у меня перепутаны счетчики на электричество и мне начислено за другую квартиру, акт сделали, просьба сделать перерасчет с самого начала периода",0,0,0,1,0,0,4
4197951,5,разъяснения получены. спасибо!,0,0,0,0,0,1,3
4197775,5,"после корректировки настроек топления, в квартире стало теплее",0,0,0,0,0,1,2
4197699,5,благодарю за оперативность. неполадка устранена.,0,0,0,0,0,1,0
4197665,5,все быстро сделали,1,0,0,1,0,0,4
4197612,5,"инженер сказал показания передаются автоматически, почему в квитанциях начисления по электроэнергии по нормативам?",0,0,0,0,0,1,4
4197594,5,спасибо за оперативный ответ и работу🩷,0,0,1,1,0,0,3
4197464,5,в целом быстро и оперативно,1,0,0,0,0,0,4
4197440,5,огромное спасибо за оперативность,0,0,1,1,0,0,0
4197418,5,"качественно, быстро",1,0,0,0,0,0,4
4197411,5,качественно 🤝 особое благодарность сергею,0,1,0,0,0,0,3
4197358,5,очень быстро. спасибо,0,0,1,1,0,0,4
4197343,5,спасибо за быстрое и качественное реагирование👍🏻,0,0,1,1,0,0,3
4197272,5,благодарю за оперативный ответ со стороны сотрудников расчётно - платёжного отдела.,0,0,1,0,0,0,0
4197263,5,"уборщица всё равно не подметает, на мой вопрос почему задала мне вопрос-а что надо? не знаю какие разьяснения вы делаете персоналу, они об этом не в курсе.",0,0,0,0,0,1,2
4197102,5,"вода горячая,  первое время- ржавая.  хотелось бы,  чтобы устанавливать такие ситуации быстрее,  чем за 14 часов.",0,0,0,0,0,1,3
4196966,5,спасибо за обратную связь!,0,0,1,1,0,0,0
4196834,5,вопрос решили за 5мин.,0,0,0,0,1,0,1
4196705,5,"спасибо андрею , все устранил 👍🏻",0,0,1,1,1,0,0
4196686,5,"батарея полностью горячая, спасибо огромное за работу",0,0,1,1,0,0,4
4196461,5,"спасибо большое, выполнили быстро замену❤️",1,0,1,1,0,0,0
4196374,5,"спасибо за работу ,очень хороший человек.",0,0,1,1,0,0,2
4196292,5,"спасибо, мастер пришел все сделал",0,0,1,1,0,0,0
4196280,5,заявка выполнена,0,0,0,1,0,0,2
4196273,5,"очень быстро отреагировали, проблему решили",1,0,0,0,1,0,4
4196155,5,"спасибо ,очень быстро выполнили работу",1,0,1,1,0,0,4
4196050,5,"быстро и понятно,  спасибо!",1,0,0,0,0,0,1
4196018,5,"очень быстро отреагировали, приехали в удобное время!",1,0,0,0,0,0,4
4196007,5,спасибо за ответ!,0,0,1,1,0,0,1
4195996,5,к кому обратиться по поводу оплаты квитанции другим плательщиком?,0,0,0,0,0,1,1
4195981,5,"приложение нужно дорабатывать ,сами пишите что зачисляются до 5 дней, сами просите оплатить до 20 января, а у самих нет никаких данных о поступлении, уже и выписку приложила ,все без изменений",0,0,0,0,0,1,1
4195889,5,"спасибо, я вижу счетчики заведены в программу и отобразились в приложении",0,0,0,0,0,1,1
4195801,5,большое спасибо за выполнение работы!,0,0,1,1,0,0,1
4195710,5,спасибо! получить ключ сама не могу. прошу выдать ключ трофимова степану викторовичу 29.06.1993 г.р.,0,0,0,0,0,1,4
4195613,5,спасибо за оперативное выполнение заявки!,0,0,1,1,0,0,1
4195451,5,"ук отреагировали быстро. сантехник пришел вовремя, исправил.",0,0,0,0,0,1,2
4195438,5,"чисто ,быстро ,аккуратно",0,0,0,0,0,1,2
4195410,5,все разъяснили👍,0,0,0,0,0,1,3
4195403,5,"заявку выполнили быстро ,спасибо",1,0,0,1,0,0,4
4195343,5,"большое спасибо мастерам которые чинили батарею, пришли очень быстро я даже не ожидала. все спокойно сделали.  спасибо",1,0,1,1,0,0,0
4195282,5,повторная заявка (4195451),0,0,0,0,0,1,1
4195248,5,"отлично, большое спасибо",0,0,1,1,0,0,3
4195228,5,"да неисправность устранена, но по времени не очень быстро",1,0,0,0,0,0,0
4195166,5,кнопки не светятся при нажатии,0,0,0,0,0,1,2
4195150,5,"мастер пришёл в день заявки, это радует.
розетка оказалась исправна, в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь, будет работать и дальше.",0,0,1,0,0,0,0
4194964,5,"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",0,1,1,1,0,0,2
4194961,5,"прошу прислать акт, заключение. на потолке образовалось пятно от протечки",0,0,0,0,0,1,4
4194881,5,ужасная управляющая компания,0,0,0,0,0,1,4
4194871,5,"благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.",0,0,0,0,0,1,4
4194793,5,быстро помогли с ответом + четко выражена мысль и то что я просила - услышала,1,0,0,0,1,0,1
4194765,5,работа выполнена быстро!,0,0,0,1,0,0,0
4194755,5,оперативно и качественно,1,1,0,0,0,0,2
4194745,5,"спасибо, счетчик стал работать",0,0,0,0,0,1,3
4194731,5,"20 января, пока запаа нет",0,0,0,0,0,1,1
4194676,5,спасибо! очень помогли! отличный сантехник,0,0,0,0,0,1,3
4194664,5,"спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!",0,0,1,1,0,0,2
4194591,5,"заявка выполнена, спасибо за заботу.",0,0,1,1,0,0,2
4194537,5,отлично работает теперь,0,1,0,1,0,0,2
4194448,5,все понятно. спасибо,0,0,1,1,0,0,0
4194412,5,вопрос решен. спасибо,0,0,1,1,0,0,3
4194380,5,"поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов",0,0,0,0,0,1,3
4194284,5,"спасибо большое за работу, за быстрый ответ на заявку и устранения .",0,0,1,1,0,0,3
4194255,5,в лк у меня нет задолженности. оплачивал более недели назад.,0,0,0,0,0,1,1
4194213,5,спасибо за оперативность !!!,0,0,1,1,0,0,1
4194143,5,большое спасибо инженеру.,0,0,1,1,0,0,3
4194109,5,спасибо станиславу большое!),0,0,1,1,0,0,1
4194080,5,идеально закрывается дверь. огромное спасибо мастеру!,0,0,1,1,0,0,0
4194058,5,все быстро и оперативно. спасибо!,1,0,0,0,0,0,1
4193955,5,"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук",0,0,0,0,0,1,3
4193850,5,хорошо только цвет другой,0,1,0,1,0,0,4
4193778,5,спасибо большое! все оперативно устранили.,1,0,1,1,0,0,1
4193739,5,это с учётом остальных платежей или только за электричество?,0,0,0,0,0,1,0
4193423,5,оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку,0,0,0,0,0,1,4
4193401,5,всё супер. спасибо сантехнику за решение проблемы.,0,0,1,1,0,0,0
4193160,5,спасибо за быстрое исполнение заявки,0,0,1,1,0,0,1
4193119,5,"спасибо за оперативную работу,вопрос решен.",0,0,1,1,0,0,2
4192998,5,"оперативно, качественно, проффессионально.",0,0,0,0,0,1,4
4192859,5,спасибо! все оперативно и быстро было сделано! 👍🏻,1,0,0,0,0,0,0
4192829,5,спасибо за порядок на нашей площадке,0,0,1,1,0,0,0
4192809,5,отработали оперативно,1,0,0,0,0,0,3
4192803,5,"быстро, класс!",0,0,0,0,0,1,2
4192799,5,неверный логин пароль,0,0,0,0,0,1,1
4192791,5,все оперативно. спасибо,0,0,1,1,0,0,2
4192779,5,неверный логин и пароль🥹,0,0,0,0,0,1,3
4192700,5,"все быстро , четко , спасибо !",1,0,1,1,0,0,0
4192664,5,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",0,0,0,0,0,1,3
4192554,5,быстро и качественно!,1,0,0,0,0,0,2
4192425,5,все работает,0,0,0,0,0,1,4
4192420,5,благодарю за оперативное решение!,0,0,0,0,0,1,0
4192400,5,"помыт только пол. двери , где входная группа так и в пыли .",0,0,0,0,0,1,4
4192384,5,"оперативно и быстро все сделали, что требовалось.",1,0,0,0,0,0,1
4192338,5,первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,0,0,0,1,0,0,1
4192327,5,"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.",1,0,0,0,0,0,0
4192161,5,отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,1,0,1,1,1,0,1
4192111,5,"вы лучшие,  благодарю.",0,0,0,0,0,1,4
4191863,5,"отличная работа, быстро и качественно",1,1,0,0,0,0,4
4191852,5,"отличная работа, быстро, качественно 🙌",0,1,0,0,0,0,0
4191814,5,"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",0,0,0,0,0,1,1
4191800,5,очень благодарны!,0,0,0,0,0,1,2
4191795,5,"спасибо за ремонт, приступили к работам в тот же день!",0,0,1,1,0,0,2
4191725,5,"посыпали песком но не везде, упала на парковке и разбила руку",0,0,0,0,0,1,1
4191673,5,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",0,0,0,0,0,1,1
4191635,5,"да, заработало",0,0,0,0,0,1,0
4191625,5,"спасибо, мастер пришёл очень быстро.",0,0,1,0,0,0,2
4191616,5,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",1,0,0,0,0,0,0
4191610,5,сделали все быстро,1,0,0,1,0,0,4
4191609,5,быстро сделали. спасибо.,1,0,0,0,0,0,1
4191309,5,"спасибо, хорошо убрали!",0,1,0,1,0,0,0
4191296,5,очень чисто. спасибо за уборку,0,0,1,1,0,0,0
4191260,5,большое спасибо. все выполнено оперативно и качественно,1,1,0,1,0,0,3
4191131,5,спасибо большое !,0,0,1,1,0,0,0
4191047,5,"спасибо, заявка выполнена.",0,0,0,0,0,1,3
4191031,5,спасибо большое за оперативный ответ,0,0,1,1,0,0,1
4190995,5,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,0,0,1,1,1,0,4
4190986,5,"спасибо,оперативно отреагировали, перекрыли воду",0,0,0,0,0,1,1
4190976,5,"выполнено, спасибо",0,0,1,1,0,0,2
4190855,5,очень быстро решил проблему,1,0,0,0,1,0,4
4190830,5,спасибо большое!!! вы очень аперативные,0,0,1,1,0,0,4
4190827,5,все оперативно устранили,1,0,0,0,1,0,2
4190748,5,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",0,0,0,0,1,0,1
4190727,5,"четко, оперативно",1,0,0,0,0,0,2
4190707,5,спасибо за работу!,0,0,1,1,0,0,0
4190696,5,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",0,0,0,0,0,1,4
4190639,5,очень быстро отреагировали,1,0,0,0,0,0,0
4190613,5,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",0,0,0,0,0,1,3
4190484,5,"спасибо, что быстро исправили👌👍💖",1,0,0,0,0,0,2
4190348,5,все оперативно и качественно,1,1,0,0,0,0,0
4190280,5,все быстро и хорошо,1,1,0,1,0,0,2
4190237,5,"долго, но всё равно, спасибо",0,0,1,1,0,0,2
4190112,5,"спасибо , быстро отреагировали!",1,0,1,1,0,0,1
4189998,5,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",0,0,1,1,0,0,4
4189874,5,быстро и вовремя,1,0,0,0,0,0,2
4189813,5,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))",1,0,1,1,0,0,0
4189802,5,быстро сработали!,1,0,0,0,0,0,4
4189612,5,огромное спасибо за оперативную помощь.,0,0,1,1,0,0,4
4189606,5,работает. спасибо,0,0,1,1,0,0,0
4189591,5,всё решили быстро,1,0,0,0,1,0,0
4189282,5,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,0,0,0,0,0,1,3
4189200,5,спасибо огромное андрею! мастер своего дела,0,0,1,1,0,0,1
4189189,5,благодарим,0,0,0,0,0,1,0
4189147,5,"отличный мастер приходил, отзывчивый. все устранил",0,0,1,0,1,0,2
4188873,5,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,0,0,1,1,0,0,1
4188867,5,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,1,0,1,1,0,0,0
4188741,5,"воду дали, но не понятно почему ее не было",0,0,0,0,0,1,0
4188691,5,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,0,0,1,1,0,0,0
4188688,5,"оперативно, качественно и доброжелательно!",0,1,0,0,0,0,0
4188654,5,благодарю вас за быструю услугу.,0,0,0,0,0,1,0
4188649,5,благодарю за выполненную работу.быстро и качественно,0,1,0,1,0,0,1
4188519,5,спасибо огромное !🙏🏼,0,0,1,1,0,0,4
4188411,5,отличная работа! спасибо!,0,0,0,0,0,1,0
4188404,5,спасибо большое за оперативность!!!,0,0,1,1,0,0,4
4188357,5,оперативно помогли,1,0,0,0,1,0,3
4188302,5,протечки устранена.спасибо,0,0,0,0,0,1,1
4188256,5,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники",0,0,1,1,0,0,1
4188199,5,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,0,0,0,0,0,1,1
4188140,5,добрый день. спасибо за понимание и быстрое решение!,0,0,1,1,0,0,1
4188136,5,спасибо за решение проблемы!,0,0,1,1,0,0,3
4188133,5,во время устранили,0,0,0,0,1,0,4
4188057,5,большое вам спасибо :),0,0,1,1,0,0,2
4188030,5,спасибо! оперативно все починили,1,0,0,0,0,0,3
4188008,5,мастер  оперативно нашел причину протечки,1,0,1,0,0,0,3
4187925,5,отлично !!!все устранили в кратчайший срок.благодарю!,0,1,0,1,1,0,0
4187921,5,111,0,0,0,0,0,1,0
4187767,5,"пока работает, всё хорошо",0,1,0,1,0,0,4
4187651,5,убрали,0,0,0,0,0,1,3
4187591,5,мастер супер! спасибо огромное!,0,0,1,1,0,0,4
4187529,5,спасибо огромное!!! всё профессионально,0,0,1,1,0,0,3
4187508,5,"всё работает, спасибо!!!",0,0,0,0,0,1,2
4187459,5,андрей с товарищем все исправили !отличная работа,0,0,0,0,0,1,4
4187443,5,супер мастер !!!,0,0,1,1,0,0,1
4187426,5,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",0,0,0,1,0,0,2
4187359,5,хороший мастер 👍,0,0,1,0,0,0,0
4187271,5,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,0,0,1,1,0,0,1
4187234,5,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,0,0,1,1,0,0,4
4187231,5,спасибо большое за компетентное разъяснение вопроса!,0,0,1,1,0,0,2
4187213,5,было бы хорошо чтобы они не ломались каждый жень! они же новые!,0,1,0,1,0,0,0
4187157,5,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",0,1,0,1,0,0,4
4187124,5,супер мастер! протечка устранена ! спасибо !,0,0,1,1,1,0,0
4187095,5,так и не работает дверь входная и дамовон,0,0,0,0,0,1,2
4187034,5,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",0,0,0,0,0,1,1
4186976,5,"удивлен, что так быстро среагировали",1,0,0,0,0,0,1
4186936,5,все супер. отличный спокойный мастер,0,0,1,0,0,0,2
4186872,5,большой спасибо татьяне 🙏,0,0,1,1,0,0,0
4186811,5,"шум прошел. надеюсь не повторится, спасибо.",0,0,0,0,0,1,2
4186802,5,"спасибо, очень быстро всё сделали.",1,0,0,0,0,0,3
4186779,5,"5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена",0,0,1,0,1,0,4
4186370,5,оперативно пришел сотрудник и нашел источник протечки,1,0,1,0,0,0,1
4186346,5,быстро приняли меры.,1,0,0,0,0,0,2
4186341,5,все сделали,0,0,0,1,0,0,0
4186199,5,все сделано грамотно и оперативно,1,0,0,1,0,0,0
4186128,5,спасибо за быструю и качественную работу!,0,0,1,1,0,0,3
4186093,5,оперативно.,0,0,0,0,0,1,3
4186065,5,"быстро, качественно,результативно 👍👍👍спасибо",0,0,0,0,0,1,1
4186063,5,спасибо большое. все быстро починили.,1,0,1,1,0,0,2
4186029,5,всё хорошо,0,1,0,1,0,0,1
4185970,5,"оперативно разрешили данную проблему! надеюсь, что больше в данном месте после сварки протекать не будет",1,0,0,0,0,0,1
4185965,5,"спасибо сантехнику валерию , что устранил гул у соседей",0,0,1,1,1,0,1
4185904,5,батарея в ванной горячая. спасибо.,0,0,0,0,0,1,2
4185836,5,огромное спасибо слесарям. пришли быстро. все устранили.,0,0,1,1,0,0,3
4185789,5,"никто не приходил, как гремело, так и гремит.
после повторного обращения и переоткрытия заявки дефекты были устранены.",0,0,0,0,0,1,3
4185701,5,"спасибо , все сделал мастер",0,0,1,1,0,0,1
4185671,5,приятный менеджер👍,0,0,0,0,0,1,1
4185653,5,"спасибо большое, все быстро и по делу",1,0,1,1,0,0,3
4185499,5,"спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел",0,0,1,1,0,0,1
4185464,5,"спасибо,  очень оперативно",1,0,0,0,0,0,3
4185305,5,а тлично,0,0,0,0,0,1,2
4185299,5,"вопрос решен, спасибо!",0,0,0,0,0,1,1
4185279,5,оплатил,0,0,0,0,0,1,1
4185235,5,"лифт не работает, кнопки не активны",0,0,0,0,0,1,3
4185154,5,спасибо. заменили лампу,0,0,0,0,0,1,2
4185044,5,прошу просмотреть прошел ли платеж сегодня. на новую сумму в квитанции деньги списали,0,0,0,0,0,1,0
4184979,5,не передали в гарантийный отдел!,0,0,0,0,0,1,1
4184905,5,"мастер быстро отреагировал, сразу пришел , проблему решили",1,0,1,0,1,0,2
4184830,5,очень оперативно. спасибо !,0,0,1,1,0,0,3
4184692,5,оперативно исправили,1,0,0,0,0,0,4
4184636,5,"спасибо, всё быстро и качественно",1,1,0,0,0,0,4
4184497,5,"отлично!спасибо,мастер все установил как нужно.",0,0,0,0,0,1,0
4184450,5,спасибо за ликвидацию аварии!!,0,0,1,1,0,0,2
4184444,5,мастер подошёл в течении 3 минут. спасибо огромное.,0,0,1,1,0,0,4
4184403,5,не работают 2 грузовых лифта,0,0,0,0,0,1,4
4184401,5,спасибо юлии и ерлану за решение вопроса!,0,0,1,1,0,0,4
4184362,5,быстро пришли. течь устранили.,1,0,0,0,0,0,1
4184265,5,спасибо за оперативную работу,0,0,1,1,0,0,0
4184249,5,спасибо 🎄,0,0,1,1,0,0,2
4184236,5,21.01 уборка была выполнена,0,0,0,1,0,0,4
4184131,5,"мастер все сделал хорошо, все замазал, установил крепко и подключил.",0,0,1,1,0,0,1
4184057,5,подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.,0,0,0,1,0,0,1
4184051,5,подача горячей воды в систему горячего водоснабжения была выполнена в течение 30 мин. с момента подачи заявки по отсутствию горячей воды,0,0,0,1,0,0,1
4183926,5,спасибо большое. все хорошо сделали!,0,1,1,1,0,0,4
4183879,5,большое спасибо менеджеру репиной светлане за оперативное решение проблемы,0,0,1,1,0,0,2
4183869,5,быстро устранили течь в шахте,1,0,0,0,1,0,2
4183815,5,мастер приехал вовремя и устранил неполадки,0,0,1,0,1,0,3
4183772,5,спасибо! очень оперативно несмотря на праздники.,1,0,0,0,0,0,3
4183642,5,"очень приятно, что так оперативно отреагировали и решили вопрос.  спасибо большое!",1,0,1,1,1,0,4
4183553,5,"супер, спасибо",0,0,1,1,0,0,2
4183495,5,быстро и хорошо. спасибо!,1,0,0,0,0,0,1
4183490,5,починили быстро! спасибо!,0,0,0,0,0,1,0
4183486,5,"великолепный человек, включил всё, мы проверили работают ли все лампы и тд, объяснил что можно сделать в следующий раз в такой ситуации, спасибо ему!<3",0,0,1,1,0,0,2
4183452,5,засор устранили,0,0,0,0,1,0,1
4183229,5,спасибо))),0,0,0,0,0,1,1
4183086,5,"оперативно, молодцы",0,0,0,0,0,1,2
4182972,5,"оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом",0,0,0,0,0,1,1
4182649,5,"все мастер поправил, работает. спасибо большое!",0,0,1,1,0,0,0
4181848,5,"услуга была оказана качественно, но не своевременно (спустя 10 дней после запроса)",0,0,0,0,0,1,0
4181692,5,"сроки, конечно, так себе",0,0,0,0,0,1,0
4181684,5,заявка не выполнена,0,0,0,1,0,0,3
4181430,5,долго мастер не приходил после оплаты,0,0,1,0,0,0,2
4181376,5,"еще бы плитку восстановили, пока никто не сломал ноги",0,0,0,0,0,1,4
4181240,5,спасибо за оперативность в тот день 👍,0,0,1,1,0,0,0
4180938,5,"течь устранена оперативно. работа выполнена качественно, спасибо большое вячеславу за помощь.",0,0,1,1,1,0,4
4180924,5,оперативно устранили проблему. вежливый мастер. все чётко и по делу! спасибо,1,0,1,1,1,0,0
4180841,5,спасибо 👍теперь все работает.,0,0,1,1,0,0,3
4180516,5,благодарю за развернутый ответ!,0,0,0,0,0,1,3
4180245,5,спасибо мастерам! они отлично выполнили свою работу,0,1,1,1,0,0,1
4179933,5,доводчик заменили,0,0,0,0,0,1,2
4179271,5,"я прошу прощения что донимаю, возможно , не по адресу, но хочу понять, это отдельный платеж за кап ремонт получается? 
или это к ним нужно обратиться ?",0,0,0,0,0,1,3
4178763,5,спасибо большое.  все очень быстро и удобно.,1,0,1,1,0,0,2
4178642,5,спасибо за отмену заявки по моей просьбе,0,0,1,1,0,0,1
4178205,5,"спасибо, теперь всё работает.",0,0,0,0,0,1,2
4178055,5,"очень хорошо убрали, спасибо",0,1,1,1,0,0,3
4177499,5,данные расчета не предоставили.,0,0,0,0,0,1,4
4177193,5,"показания по счетчикам сняли, но нет ответа по поводу суммы в последней квитанции — она верна? почему она идентична с предыдущим месяцем?",0,0,0,0,0,1,2
4176769,5,быстро отреагировали на заявку и опломбировали то же быстро. осталась довольна. спасибо,1,0,1,1,0,0,2
4176486,5,"все быстро и оперативно, спасибо!",1,0,0,0,0,0,2
4176418,5,"здравствуйте. прошу заметить, что и в крайней квитанции, и в более ранних неверно проставлены даты последних платежей. с чем это связано?",0,0,0,0,0,1,0
4175916,5,"добрый день! в ноябре счет был оплачен 15 ноября . вот скрин из приложения банка . прошу проверить оплаты . и написать поступившие вам с октября до конца года . ноябрь был оплачен , проверьте , пожалуйста . тут нет возможности приложить скрин. напишите , куда отправить квитанцию о оплате",0,0,0,0,0,1,4
4174851,5,"оперативно, благодарю",0,0,0,0,0,1,4
4174828,5,"все ок, спасибо",0,0,1,1,0,0,3
4174773,5,норм,0,0,0,0,0,1,1
4174552,5,не могу найти как открыть новую,0,0,0,0,0,1,2
4174485,5,ждём морозной погоды что бы замерить тепловизором температуру на стене.,0,0,0,0,0,1,4
4174324,5,"так 2 декабря оплачивали за ноябрь, а сейчас идёт авансовый которая должна быть до января оплачена",0,0,0,0,0,1,3
4174244,5,"мастер просто супер! сделал всё на высшем уровне, спасибо большое 👍",0,0,1,1,0,0,2
4173976,5,как не убрано было так до сих пор и не убрано!,0,0,0,0,0,1,3
4173856,5,"на 24.01.2025 назначено уборка частей забора, надеемся и куч графия и блоков, занимающих места. ждём.",0,0,0,0,0,1,1
4173654,5,"проконсультировали по телефону, обещали перерасчёт в следующем счете. жду счет",0,0,0,0,0,1,0
4173495,5,"добрый вечер. да, в личном кабинете написано, что оплата . объясните почему нет чеков в истории оплат?",0,0,0,0,0,1,4
4173423,5,"проблема решена, но после повторных заявок",0,0,0,0,0,1,2
4173232,5,смотрите сообщения от 23.09.24 о поверке счетчиков. вы же мне и предлагали. вот акт у вас есть. так с чего мне начисляется отопление не по счетчику?!,0,0,0,0,0,1,4
4172875,5,снова не работает доводчик двери,0,0,0,0,0,1,3
4172321,5,спасибо огромное за перепрограммирование,0,0,1,1,0,0,2
4172165,5,"просили разобраться по счету за кладовое помещение, а не за квартиру",0,0,0,0,0,1,2
4171777,5,в приложении не обновился номер нового счетчика по горячему водоснабжению. можете перепроверить информацию?,0,0,0,0,0,1,0
4171734,5,"заявка закрыта без фактического исполнения и не обоснованно. контрольные показания счетчика так и не сняты, акт не составлен, перерасчет не сделан. прошу возобновить исполнение заявки.",0,0,0,0,0,1,4
4169592,5,всё быстро сделали),1,0,0,0,0,0,1
4169073,5,все понятно спасибо,0,0,1,1,0,0,3
4169034,5,у меня были вопросы по показаниям счётчиков воды за период с октября 2024 года. а мне приведены данные за ноябрь-декабрь 2024,0,0,0,0,0,1,4
4168643,5,"дрлго. все сроки оплаты уже прошли к тому моменту, как появилась информация в банковском приложении.",0,0,0,0,0,1,4
4168303,5,в жк спутник самый лучший инженер!,0,0,0,0,0,1,0
4167943,5,"спасибо, хоть и очень не оперативно, заявка выполнена",0,0,0,1,0,0,2
4167550,5,поверку не произвели,0,0,0,0,0,1,3
4166802,5,"решили, но пришлось 2 раза просить",0,0,0,0,0,1,0
4166479,5,"а можно обновить данные в личном кабинете, чтоб светились актуальные счетчикм",0,0,0,0,0,1,1
4166478,5,"наконец то уровень сервиса дошёл до отметки, где смогли решить эту проблему",0,0,0,0,1,0,1
4165770,5,"соседи так и хранят вещи , а лист был просто положен в результате его просто выбросили , нужно наклеить лист оповещения на окно чтоб было видно либо принять меры к людям которые продолжают пренебрегать правилами пользования помещения",0,0,0,0,0,1,4
4164707,5,большое спасибо марине за контроль уборки .   надеюсь что так будет всегда.,0,0,1,1,0,0,2
4164480,5,"добрый день, я просил составить заявку по уборке лестничного марша. по поводу уборки в коридорах у меня пока нет претензий. прошу навести порядок на лестничном марше",0,0,0,0,0,1,4
4163362,5,магнитный замок так и не закреплён. диагностика и установление причин видимо даже не проводилось.,0,0,0,0,0,1,0
4163143,5,спасибо большое всё идеально,0,0,1,1,0,0,4
4162676,5,дверь исправна,0,0,0,0,0,1,1
4161837,5,плесень не устранена. просьба устранить.,0,0,0,0,0,1,4
4160291,5,ок,0,0,0,0,0,1,0
4158543,5,"указанные ключи не работают. ростелеком 2 раза их перепрошивал, не открывают дверь. из приложения дверь открывается, клбчом нет. ерт от",0,0,0,0,0,1,1
4158342,5,"по состоянию на 18:12, 28.01 оба лифта работают, спасибо !!!!!!!!!!",0,0,1,1,0,0,3
4155972,5,молодцы!,0,0,0,0,0,1,0
4155819,5,чудесный мастер! благодарю!,0,0,0,0,0,1,4
4155636,5,"добрый день, услуга оказана отвратительно, трещина задела  шпатлёвкой, после высыхания шов не был зашлифован сразу была нанесена краска. также испорчен вид  посещения моп из- за окраски не в тон ранее окрашеных стен.",1,0,0,0,0,0,0
4154287,5,напольное покрытие видимо отдельная задача.,0,0,0,0,0,1,1
4153150,5,нормально,0,0,0,0,0,1,4
4151170,5,долг за водоотвод не снят. подтверждающий документ не выслан.,0,0,0,0,0,1,0
4150415,5,большое спасибо за решение проблемы,0,0,1,1,0,0,1
4149510,5,никто не позвонил,0,0,0,0,0,1,1
4149144,5,"в приложении не возможно поменять л/с, а по новому квартиру не добавить, т. к. уже есть одобрение на  78148990058",0,0,0,0,0,1,0
4149091,5,"вы не ответили, внесли ли вы изменения. меня волнует начисления с января 2025 года. я вам предоставила адресную справку которая от 03.01.25 года, в которой говориться что прописан только один человек, это я. меня волнует вопрос, внесли ли вы данные о снятие с регистрации моего сына, чтобы ав",0,0,0,0,0,1,0
4149082,5,спасибо! спускаем воздух регулярно,0,0,0,0,0,1,2
4148781,5,"пришёл пьяный сантехник,ни хрена не сделал,но заявка выполнена😂😂😂",0,0,0,0,0,1,2
